assistance_award_unique_key,award_id_fain,award_id_uri,sai_number,disaster_emergency_fund_codes,outlayed_amount_from_COVID-19_supplementals,obligated_amount_from_COVID-19_supplementals,outlayed_amount_from_IIJA_supplemental,obligated_amount_from_IIJA_supplemental,award_latest_action_date,award_latest_action_date_fiscal_year,total_obligated_amount,total_outlayed_amount,indirect_cost_federal_share_amount,total_non_federal_funding_amount,total_funding_amount,total_face_value_of_loan,total_loan_subsidy_cost,award_base_action_date,award_base_action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,treasury_accounts_funding_this_award,federal_accounts_funding_this_award,object_classes_funding_this_award,program_activities_funding_this_award,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,prime_award_summary_recipient_county_fips_code,recipient_county_name,prime_award_summary_recipient_state_fips_code,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,prime_award_summary_recipient_cd_original,prime_award_summary_recipient_cd_current,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_scope,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,prime_award_summary_place_of_performance_county_fips_code,primary_place_of_performance_county_name,prime_award_summary_place_of_performance_state_fips_code,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,prime_award_summary_place_of_performance_cd_original,prime_award_summary_place_of_performance_cd_current,primary_place_of_performance_foreign_location,cfda_numbers_and_titles,funding_opportunity_number,funding_opportunity_goals_text,assistance_type_code,assistance_type_description,prime_award_base_transaction_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,record_type_code,record_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount,usaspending_permalink,last_modified_date
ASST_NON_1284438105_073,1284438105,,SAI EXEMPT,"9: DEFC of '9' Indicates that the data for this row is not related to a COVID-19 P.L. (DEFC not one of the following: ['L', 'M', 'N', 'O', 'P', 'U', 'V']), but that the agency has declined to specify which other DEFC (or combination of DEFCs, in the case that the money hasn't been split out like it would be with a specific DEFC value) applies. This code was discontinued on July 13, 2021.;Q: Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression",,,,,2020-08-31,2020,0.00,138.27,,,0.00,41900.00,138.27,2020-07-09,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073-X-1154-000,073-1154,"41.0: Grants, subsidies, and contributions",0702: LOAN GUARANTEE SUBSIDY,,,CJ LEE INC,CJ LEE INC,,,,USA,UNITED STATES,2351 CENTRAL AVE,,72996,SOUTH EL MONTE,06037,LOS ANGELES,06,CA,CALIFORNIA,91733,,CA-38,CA-31,,,,COUNTY-WIDE,USA,UNITED STATES,CA**037,,06037,LOS ANGELES,06,CALIFORNIA,,CA-38,CA-90,,59.012: 7(A) LOAN GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_1284438105_073/,2020-09-04 13:44:33.675634+00
ASST_NON_1508947904_073,1508947904,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,770000.00,0.00,2020-06-10,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"SADDLEBACK FENCE AND VINYL PRODUCTS, INC.","SADDLEBACK FENCE AND VINYL PRODUCTS, INC.",,,,USA,UNITED STATES,649 S. B STREET,,80854,TUSTIN,06059,ORANGE,06,CA,CALIFORNIA,92780,,CA-45,CA-40,,,,COUNTY-WIDE,USA,UNITED STATES,CA**059,,06059,ORANGE,06,CALIFORNIA,,CA-45,CA-90,,59.041: 504 CERTIFIED DEVELOPMENT LOANS,,,08,GUARANTEED/INSURED LOAN (F),TO ASSIST SMALL BUSINESS CONCERNS BY PROVIDING LONG TERM FINANCING THROUGH THE SALE OF DEBENTURES TO THE PRIVATE SECTOR,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_1508947904_073/,2020-09-04 13:44:33.675634+00
ASST_NON_1743788203_073,1743788203,,SAI EXEMPT,O: Non-emergency P.L. 116-136|Non-emergency P.L. 116-139|Non-emergency P.L. 116-260|Non-emergency P.L. 117-2,,0.00,,,2020-08-31,2020,0.00,0.00,,,0.00,0.00,0.00,2020-07-31,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073-2020/2021-1154-000,073-1154,"41.0: Grants, subsidies, and contributions",0702: LOAN GUARANTEE SUBSIDY,,,DEL AMO MARKET,DEL AMO MARKET,,,,USA,UNITED STATES,20340 S. HARVARD BLVD.,,80000,TORRANCE,06037,LOS ANGELES,06,CA,CALIFORNIA,90501,,CA-43,CA-90,,,,COUNTY-WIDE,USA,UNITED STATES,CA**037,,06037,LOS ANGELES,06,CALIFORNIA,,CA-43,CA-90,,59.073: PAYCHECK PROTECTION LOAN PROGRAM (PPP),,,08,GUARANTEED/INSURED LOAN (F),TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.,NON,NOT RECOVERY ACT,P,INDIVIDUAL,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_1743788203_073/,2021-01-06 03:33:53.27803+00
ASST_NON_20E2722615090001_073,20E2722615090001,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,1598653.00,0.00,2020-08-31,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"VEJAR CONSTRUCTION, INC.","VEJAR CONSTRUCTION, INC.",,,,USA,UNITED STATES,10952 KNOXVILLE WAY,,62000,RIVERSIDE,06065,RIVERSIDE,06,CA,CALIFORNIA,92503,,CA-42,CA-39,,,,COUNTY-WIDE,USA,UNITED STATES,CA**065,,06065,RIVERSIDE,06,CALIFORNIA,,CA-42,CA-90,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20E2722615090001_073/,2020-09-04 13:44:33.675634+00
ASST_NON_20E3306115960002_073,20E3306115960002,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,0.00,0.00,2020-04-02,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"WEAVER GRADING, INC.","WEAVER GRADING, INC.",,,,USA,UNITED STATES,1472 E. 6TH STREET,,04758,BEAUMONT,06065,RIVERSIDE,06,CA,CALIFORNIA,92223,,CA-36,CA-25,,,,COUNTY-WIDE,USA,UNITED STATES,CA**065,,06065,RIVERSIDE,06,CALIFORNIA,,CA-36,CA-90,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20E3306115960002_073/,2020-09-04 13:44:33.675634+00
ASST_NON_20E8109916130001_073,20E8109916130001,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,0.00,0.00,2020-04-02,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"INLAND PACIFIC COATINGS, INC.","INLAND PACIFIC COATINGS, INC.",,,,USA,UNITED STATES,3556 LYTLE CREEK ROAD,,44644,LYTLE CREEK,06071,SAN BERNARDINO,06,CA,CALIFORNIA,92358,,CA-31,CA-28,,,,COUNTY-WIDE,USA,UNITED STATES,CA**071,,06071,SAN BERNARDINO,06,CALIFORNIA,,CA-31,CA-90,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20E8109916130001_073/,2020-09-04 13:44:33.675634+00
ASST_NON_20E8217112790021_073,20E8217112790021,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,224107.70,0.00,2020-08-11,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"BRAYCO ENGINEERING, INC.","BRAYCO ENGINEERING, INC.",,,,USA,UNITED STATES,1010 ALPINE OAKS DRIVE,,01178,ALPINE,06073,SAN DIEGO,06,CA,CALIFORNIA,91901,,CA-50,CA-48,,,,COUNTY-WIDE,USA,UNITED STATES,CA**073,,06073,SAN DIEGO,06,CALIFORNIA,,CA-50,CA-90,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20E8217112790021_073/,2020-09-04 13:44:33.675634+00
ASST_NON_20E9542626790016_073,20E9542626790016,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,0.00,0.00,2020-04-03,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"GM SAGER CONSTRUCTION CO., INC.","GM SAGER CONSTRUCTION CO., INC.",,,,USA,UNITED STATES,1380 S. EAST END AVENUE,,58072,POMONA,06071,SAN BERNARDINO,06,CA,CALIFORNIA,91766,,CA-35,CA-35,,,,COUNTY-WIDE,USA,UNITED STATES,CA**037,,06037,LOS ANGELES,06,CALIFORNIA,,CA-35,CA-90,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20E9542626790016_073/,2020-09-04 13:44:33.675634+00
ASST_NON_20E9542626790041_073,20E9542626790041,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,128000.00,0.00,2020-08-31,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,"GM SAGER CONSTRUCTION CO., INC.","GM SAGER CONSTRUCTION CO., INC.",,,,USA,UNITED STATES,1380 S. EAST END AVENUE,,58072,POMONA,06071,SAN BERNARDINO,06,CA,CALIFORNIA,91766,,CA-35,CA-35,,,,COUNTY-WIDE,USA,UNITED STATES,CA**037,,06037,LOS ANGELES,06,CALIFORNIA,,CA-35,CA-90,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20E9542626790041_073/,2020-09-04 13:44:33.675634+00
ASST_NON_20S5651385970008_073,20S5651385970008,,SAI EXEMPT,,,,,,2020-08-31,2020,0.00,,,,0.00,48626.00,0.00,2020-08-31,2020,,,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,073,Small Business Administration,7300,Small Business Administration,737010,OFC OF CAPITAL ACCESS,,,,,,,FCF GENERAL CONTRACTOR,FCF GENERAL CONTRACTOR,,,,USA,UNITED STATES,POTTIGER CT,,62938,ROSEVILLE,06061,PLACER,06,CA,CALIFORNIA,95747,,CA-04,CA-03,,,,COUNTY-WIDE,USA,UNITED STATES,CA**061,,06061,PLACER,06,CALIFORNIA,,CA-04,CA-03,,59.016: SURETY BOND GUARANTEES,,,08,GUARANTEED/INSURED LOAN (F),GUARANTEE SURETY BONDS ISSUED BY COMMERCIAL SURETY COMPANIES FOR SMALL BUSINESSES UNABLE TO OBTAIN A BOND WITHOUT AN SBA GUARANTEE.,NON,NOT RECOVERY ACT,R,SMALL BUSINESS,2,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_20S5651385970008_073/,2020-09-04 13:44:33.675634+00
